categ_id (catagory),default_code,description,combined,PackID,Sequence,Length 1,Width 1,Height 1,Weight 1
Finished Goods,RPP-3968 - B,"Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 1 Push Handle and 1 Retaining En...","[RPP-3968 - B] Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 1 Push Handle and 1 Retaining En...",Pack_0079,1,56,33,9,107
Finished Goods,RPP-3969 - B,"Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 4 37.25"" Uprights with Brakes","[RPP-3969 - B] Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 4 37.25"" Uprights with Brakes",Pack_0080,1,56,33,9,72
Finished Goods,RPP-3969 - B,"Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 4 37.25"" Uprights with Brakes","[RPP-3969 - B] Heavy Duty Platform Truck with 8"" Poly Casters, all swivel, and 4 37.25"" Uprights with Brakes",Pack_0081,2,15,13,10,28
Finished Goods,RPP-3970,"Heavy Duty Platform Truck with 1 Push Handle and 1 Retaining End, No Casters","[RPP-3970] Heavy Duty Platform Truck with 1 Push Handle and 1 Retaining End, No Casters",Pack_0069,1,56,33,9,106
Finished Goods,RPP-3971,"Heavy Duty Platform Base Only, No Casters, No Push Handle","[RPP-3971] Heavy Duty Platform Base Only, No Casters, No Push Handle",Pack_0069,1,56,33,9,106
Finished Goods,RPP-3972,"Heavy Duty Platform truck with 4 X-Tall uprights, 8"" casters 2 fixed & 2 swivel","[RPP-3972] Heavy Duty Platform truck with 4 X-Tall uprights, 8"" casters 2 fixed & 2 swivel",Pack_0069,1,56,33,9,106
Finished Goods,RPP-3972 - B,"Heavy Duty Platform truck with 4 X-Tall uprights, 8"" casters 2 fixed & 2 swivel with Brakes","[RPP-3972 - B] Heavy Duty Platform truck with 4 X-Tall uprights, 8"" casters 2 fixed & 2 swivel with Brakes",Pack_0069,1,56,33,9,106
Finished Goods,RPP-3973,"Heavy Duty Platform Truck with 8"" Poly All Swivel Casters, 2 Side Uprights","[RPP-3973] Heavy Duty Platform Truck with 8"" Poly All Swivel Casters, 2 Side Uprights",Pack_0069,1,56,33,9,106
Finished Goods,RPP-3973 - B,"Heavy Duty Platform Truck with 8"" Poly All Swivel Casters, 2 Side Uprights with Brakes","[RPP-3973 - B] Heavy Duty Platform Truck with 8"" Poly All Swivel Casters, 2 Side Uprights with Brakes",Pack_0069,1,56,33,9,106
Finished Goods,RPP-3980,"Heavy Duty Narrow Panel/Sheet Mover, 2 End Uprights, NO Casters","[RPP-3980] Heavy Duty Narrow Panel/Sheet Mover, 2 End Uprights, NO Casters",Pack_0069,1,56,33,9,106
Finished Goods,RPP-3981,Heavy Duty Narrow Panel/Sheet mover no casters & no uprights.,[RPP-3981] Heavy Duty Narrow Panel/Sheet mover no casters & no uprights.,Pack_0069,1,56,33,9,106
Finished Goods,RPP-3984,"Heavy Duty Narrow Panel/Sheet Mover 5"" POLY Casters 2F & 2 SW, with Two End Uprights","[RPP-3984] Heavy Duty Narrow Panel/Sheet Mover 5"" POLY Casters 2F & 2 SW, with Two End Uprights",Pack_0069,1,56,33,9,106
Finished Goods,RPP-3984 - B,"Heavy Duty Narrow Panel/Sheet Mover 5"" POLY Casters 2F & 2 SW, with Two End Uprights with Brakes","[RPP-3984 - B] Heavy Duty Narrow Panel/Sheet Mover 5"" POLY Casters 2F & 2 SW, with Two End Uprights with Brakes",Pack_0069,1,56,33,9,106
Finished Goods,RPP-4000,"Mighty King Desk Lift with 16x32"" Lift Frame","[RPP-4000] Mighty King Desk Lift with 16x32"" Lift Frame",Pack_0040,1,33,25,6,47
Finished Goods,RPP-4000-40,"Mighty King Desk Lift with 16x40"" Lift Frame","[RPP-4000-40] Mighty King Desk Lift with 16x40"" Lift Frame",Pack_0041,1,42,24,6,48
Finished Goods,RPP-4000-46,"Mighty King Desk Lift with 16x46"" Lift Frame","[RPP-4000-46] Mighty King Desk Lift with 16x46"" Lift Frame",Pack_0042,1,48,24,6,50
Finished Goods,RPP-4016-2,"Lift Frame only 16x40"" for 2000/2300 Desk Lift","[RPP-4016-2] Lift Frame only 16x40"" for 2000/2300 Desk Lift",Pack_0042,1,48,24,6,50
Finished Goods,RPP-4016-3,"Lift Frame only 16x40"" for 3500/4000 Desk Lift","[RPP-4016-3] Lift Frame only 16x40"" for 3500/4000 Desk Lift",Pack_0042,1,48,24,6,50
Finished Goods,RPP-4040-1,"4"" Caster for Desk Lift","[RPP-4040-1] 4"" Caster for Desk Lift",Pack_0003,1,10,12,14,4
Finished Goods,RPP-4040-1 B,"4"" Desk Lift / Royal Dolly, Swivel Caster with Brake","[RPP-4040-1 B] 4"" Desk Lift / Royal Dolly, Swivel Caster with Brake",Pack_0082,1,33,25,6,60
Finished Goods,RPP-4108,Adjustable Cube Style Desk Lift,[RPP-4108] Adjustable Cube Style Desk Lift,Pack_0082,1,33,25,6,60
Finished Goods,RPP-4108-RS,Replacement Slide for #4108 Desk Lift (single),[RPP-4108-RS] Replacement Slide for #4108 Desk Lift (single),Pack_0003,1,10,12,14,4
Finished Goods,RPP-420,Single Table/Sheet Mover,[RPP-420] Single Table/Sheet Mover,Pack_0083,1,53,15,9,15
Finished Goods,RPP-4616-2,"Lift Frame 16x46"" for 2000/2300 Desk Lift","[RPP-4616-2] Lift Frame 16x46"" for 2000/2300 Desk Lift",Pack_0083,1,53,15,9,15
Finished Goods,RPP-4616-3,"Lift Frame 16x46"" for 3500/4000 Desk Lift","[RPP-4616-3] Lift Frame 16x46"" for 3500/4000 Desk Lift",Pack_0083,1,53,15,9,15
Finished Goods,RPP-465,"HD Caddy with 10"" Air Free Wheels, and 6.125"" Channel","[RPP-465] HD Caddy with 10"" Air Free Wheels, and 6.125"" Channel",Pack_0084,1,21,16,11,18
Finished Goods,RPP-466,"HD Caddy 6.125"" Channel, and No Wheels","[RPP-466] HD Caddy 6.125"" Channel, and No Wheels",Pack_0084,1,21,16,11,18
Finished Goods,RPP-470,"HD Caddy with 10"" Air Free Wheels, and 12.25"" Channel","[RPP-470] HD Caddy with 10"" Air Free Wheels, and 12.25"" Channel",Pack_0085,1,22,21,12,24
Finished Goods,RPP-471,470 HD caddy NO WHEELS,[RPP-471] 470 HD caddy NO WHEELS,Pack_0085,1,22,21,12,24
Finished Goods,RPP-500,"Stacked Chair Dolly with 8"" Wheels","[RPP-500] Stacked Chair Dolly with 8"" Wheels",Pack_0086,1,37,28,15,28
Finished Goods,RPP-500PN,"Stacked Chair Dolly with 10"" Air Free Wheels","[RPP-500PN] Stacked Chair Dolly with 10"" Air Free Wheels",Pack_0087,1,37,28,15,31
Finished Goods,RPP-500PN-US,"Stacked Chair Dolly with 10"" Air Free Wheels","[RPP-500PN-US] Stacked Chair Dolly with 10"" Air Free Wheels",Pack_0087,1,37,28,15,31
Finished Goods,RPP-500US,"Stacked Chair Dolly with 8"" Wheels","[RPP-500US] Stacked Chair Dolly with 8"" Wheels",Pack_0087,1,37,28,15,31
Finished Goods,RPP-550,"Stacked Chair Dolly Narrow Width, with 8"" Wheels","[RPP-550] Stacked Chair Dolly Narrow Width, with 8"" Wheels",Pack_0088,1,38,28,12,32
Finished Goods,RPP-550US,"Stacked Chair Dolly Narrow Width, with 8"" Wheels","[RPP-550US] Stacked Chair Dolly Narrow Width, with 8"" Wheels",Pack_0088,1,38,28,12,32
Finished Goods,RPP-560,Universal Stacked Chair Dolly,[RPP-560] Universal Stacked Chair Dolly,Pack_0089,1,25,23,6,15
Finished Goods,RPP-560US,Universal Stacked Chair Dolly,[RPP-560US] Universal Stacked Chair Dolly,Pack_0089,1,25,23,6,15
Finished Goods,RPP-600,"Folded/Stacked Chair Tote with 4"" Hard Rubber Casters, 2 fixed and 2 swivel, 50-3/4"" Long","[RPP-600] Folded/Stacked Chair Tote with 4"" Hard Rubber Casters, 2 fixed and 2 swivel, 50-3/4"" Long",Pack_0090,1,52,23,8,44
Finished Goods,RPP-600US,"Folded/Stacked Chair Tote with 4"" Hard Rubber Casters, 2 fixed and 2 swivel, 50-3/4"" Long","[RPP-600US] Folded/Stacked Chair Tote with 4"" Hard Rubber Casters, 2 fixed and 2 swivel, 50-3/4"" Long",Pack_0090,1,52,23,8,44
Finished Goods,RPP-610,"Folded/Stacked Chair Tote with 4"" Hard Rubber Casters, all swivel and 50-3/4"" Long","[RPP-610] Folded/Stacked Chair Tote with 4"" Hard Rubber Casters, all swivel and 50-3/4"" Long",Pack_0090,1,52,23,8,44
Finished Goods,RPP-615,"Folded/Stacked Chair Tote with 6"" Thermoplastic Casters, 2 fixed and 2 swivel, and 50-3/4"" Long","[RPP-615] Folded/Stacked Chair Tote with 6"" Thermoplastic Casters, 2 fixed and 2 swivel, and 50-3/4"" Long",Pack_0090,1,52,23,8,44
Finished Goods,RPP-620,"Folded/Stacked Chair Tote, No Casters, 50-3/4"" Long","[RPP-620] Folded/Stacked Chair Tote, No Casters, 50-3/4"" Long",Pack_0090,1,52,23,8,44
Finished Goods,RPP-630,"Folded/Stacked Chair Tote with 4"" Hard Rubber Casters, 2 fixed and 2 swivel, and 67"" Long","[RPP-630] Folded/Stacked Chair Tote with 4"" Hard Rubber Casters, 2 fixed and 2 swivel, and 67"" Long",Pack_0091,1,68,23,8,50
Finished Goods,RPP-630US,"Folded/Stacked Chair Tote with 4"" Hard Rubber Casters, 2 fixed and 2 swivel, and 67"" Long","[RPP-630US] Folded/Stacked Chair Tote with 4"" Hard Rubber Casters, 2 fixed and 2 swivel, and 67"" Long",Pack_0091,1,68,23,8,50
Finished Goods,RPP-635,"Folded Stacked Chair Tote with 4"" Hard Rubber Casters, all swivel and 67"" Long","[RPP-635] Folded Stacked Chair Tote with 4"" Hard Rubber Casters, all swivel and 67"" Long",Pack_0091,1,68,23,8,50
Finished Goods,RPP-640,"Folded/Stacked Chair Tote, No Casters, 67"" Long","[RPP-640] Folded/Stacked Chair Tote, No Casters, 67"" Long",Pack_0091,1,68,23,8,50
Finished Goods,RPP-645,"Folded/Stacked Chair Tote with 6"" Thermoplastic Casters, all swivel, and 67"" Long","[RPP-645] Folded/Stacked Chair Tote with 6"" Thermoplastic Casters, all swivel, and 67"" Long",Pack_0091,1,68,23,8,50
Finished Goods,RPP-650,"Folded/Stacked Chair Tote with 6"" Thermoplastic Casters, 2 fixed and 2 swivel, 67"" Long","[RPP-650] Folded/Stacked Chair Tote with 6"" Thermoplastic Casters, 2 fixed and 2 swivel, 67"" Long",Pack_0092,1,38,28,12,15
Finished Goods,RPP-700,"Student Desk Mover with 8"" Wheels","[RPP-700] Student Desk Mover with 8"" Wheels",Pack_0093,1,46,10,8,24
Finished Goods,RPP-720,Bistro Table Mover,[RPP-720] Bistro Table Mover,Pack_0094,1,52,11,10,29
Finished Goods,RPP-720US,Bistro Table Mover,[RPP-720US] Bistro Table Mover,Pack_0094,1,52,11,10,29
Finished Goods,RPP-750,"Folding Chair Dolly with 8"" Wheels","[RPP-750] Folding Chair Dolly with 8"" Wheels",Pack_0095,1,42,28,10,28
Finished Goods,RPP-750-1,Prong for #750 coated,[RPP-750-1] Prong for #750 coated,Pack_0095,1,42,28,10,28
Finished Goods,RPP-750US,"Folding Chair Dolly with 8"" Wheels","[RPP-750US] Folding Chair Dolly with 8"" Wheels",Pack_0095,1,42,28,10,28
Finished Goods,RPP-770,Multi-Purpose Two Wheeler,[RPP-770] Multi-Purpose Two Wheeler,Pack_0096,1,46,23,15,36
Finished Goods,RPP-770US,Multi-Purpose Two Wheeler,[RPP-770US] Multi-Purpose Two Wheeler,Pack_0096,1,46,23,15,36
Finished Goods,RPP-800,"Book Cart with 8"" Wheels","[RPP-800] Book Cart with 8"" Wheels",Pack_0097,1,47,21,18,30
Finished Goods,RPP-800US,"Book Cart with 8"" Wheels","[RPP-800US] Book Cart with 8"" Wheels",Pack_0097,1,47,21,18,30
Finished Goods,RPP-801,#800 Handle insert replacement painted,[RPP-801] #800 Handle insert replacement painted,Pack_0097,1,47,21,18,30
Finished Goods,RPP-Flagship Handle,Replacement Handle for Flagship T.T.,[RPP-Flagship Handle] Replacement Handle for Flagship T.T.,Pack_0098,1,63,32,8,45
Finished Goods,RPP-FS1 & R1 side,Replacement side for Flagship/ 4' & 5' Round Table Toter,[RPP-FS1 & R1 side] Replacement side for Flagship/ 4' & 5' Round Table Toter,Pack_0098,1,63,32,8,45
Finished Goods,RPP-FS1-HS,"1"" square handle support for Flagship, Junior. 38-1/2"" x 14 ga.","[RPP-FS1-HS] 1"" square handle support for Flagship, Junior. 38-1/2"" x 14 ga.",Pack_0098,1,63,32,8,45
Finished Goods,RPP-JUNIOR FS2,JUNIOR Table Toter,[RPP-JUNIOR FS2] JUNIOR Table Toter,Pack_0098,1,63,32,8,45
Finished Goods,RPP-3828,"Panel Mover with 8"" Poly Casters; 2 Fixed and 2 Swivel and 3 Standard 26"" Uprights","[RPP-3828] Panel Mover with 8"" Poly Casters; 2 Fixed and 2 Swivel and 3 Standard 26"" Uprights",Pack_0099,1,42,31,6,59
Finished Goods,RPP-3828,"Panel Mover with 8"" Poly Casters; 2 Fixed and 2 Swivel and 3 Standard 26"" Uprights","[RPP-3828] Panel Mover with 8"" Poly Casters; 2 Fixed and 2 Swivel and 3 Standard 26"" Uprights",Pack_0100,2,16,13,10,24
Finished Goods,RPP-3828-B,"Panel Mover with 8"" Poly Casters; 2 Fixed and 2 Swivel and 3 Standard 26"" Uprights with Brakes","[RPP-3828-B] Panel Mover with 8"" Poly Casters; 2 Fixed and 2 Swivel and 3 Standard 26"" Uprights with Brakes",Pack_0099,1,42,31,6,59
